公司,年,市值(百萬元),股東權益總額,本期稅後淨利,營業費用─研究發展,普通股─現金股利,利息支出,現金及約當現金,資產總額,固定資產,ROA(C)稅前息前折舊前,十大股東持股(不含董監)%,負債比率％,負債總額,流動負債,流動資產
2460 建通,12/31/2009,4693,2857265,393019,20798,257397,15276,725992,4027206,485034,11.07,13.17,29.05,1169941,669133,1321853
2460 建通,12/31/2010,3766,2793225,321562,15959,205918,17436,1023229,4488752,470416,7.7,17.84,37.77,1695527,772438,1750699
2460 建通,12/30/2011,2471,2943706,185300,15386,137278,21971,793499,4495775,424109,6.71,20.2,34.52,1552069,703633,1305848
2461 光群雷,12/28/1999,1909,776426,124022,27810,29750,684,97437,897659,196503,13.58,8.72,13.51,121233,103097,423749
2461 光群雷,12/30/2000,2905,1685599,224620,44178,79300,4479,832041,2022079,464097,16.19,9.03,16.64,336480,146055,1109431
2461 光群雷,12/31/2001,3825,1523189,226687,53924,21225,20503,326269,2132094,625911,13.11,18.13,28.56,608905,288789,742365
2461 光群雷,12/31/2002,4394,1337422,229308,29411,18754,25402,1170853,3417503,488078,7.17,14.89,60.87,2080081,744132,1552361
2461 光群雷,12/31/2003,2279,1129814,-244516,46952,0,51625,579031,3073917,576165,-3.73,16.89,63.25,1944103,1678872,932448
2461 光群雷,12/31/2004,2663,1530145,81350,48530,0,42711,102320,2813954,484235,4.83,15.81,45.62,1283809,790928,602179
2461 光群雷,12/30/2005,2175,1712309,161253,46297,67223,23799,144460,3146483,446230,7.48,22.59,45.58,1434174,334917,516438
2461 光群雷,12/29/2006,4890,2006365,262817,49655,131179,25847,277451,3057373,405393,8.28,12.46,34.38,1051008,508343,583367
2461 光群雷,12/31/2007,4046,2358970,416389,64513,92395,18803,123397,3349348,350586,15.91,17.96,29.57,990378,341782,438421
2461 光群雷,12/31/2008,1392,2102615,88921,63391,26644,17020,113519,2996003,329550,5.47,26.55,29.82,893388,776250,297366
2461 光群雷,12/31/2009,3446,2096228,92527,51218,52257,15957,162249,2994030,275028,5.93,23.59,29.99,897802,199006,320951
2461 光群雷,12/31/2010,3015,2329606,53961,43786,29937,13488,234710,3124130,241948,5.12,8.01,25.43,794524,510129,378043
2461 光群雷,12/30/2011,1546,2387365,-54612,55297,0,14572,412536,3600311,179450,1.29,10.49,33.69,1212946,512825,658195
2462 良得電,12/30/1995,361,309109,23781,15256,8811,4317,11200,431573,159637,9.68,0,28.38,122464,101131,252125
2462 良得電,12/31/1996,695,328977,30756,16125,0,1833,24390,451246,156361,10.86,0,27.1,122269,103206,271769
2462 良得電,12/31/1997,940,545583,42486,14775,0,5794,85573,699498,214552,12.07,0,22,153915,107900,429045
2462 良得電,12/31/1998,1015,587209,43533,19386,0,3754,50921,726783,210992,9.47,0,19.2,139574,99833,408086
2462 良得電,12/28/1999,571,633412,47903,18268,0,3319,52688,817810,201965,10.54,3.18,22.55,184398,134093,427735
2462 良得電,12/30/2000,458,688416,49829,17253,15805,5212,22078,916384,192992,10.28,2.87,24.88,227968,155209,471563
2462 良得電,12/31/2001,1131,705561,27735,18709,22299,5640,52525,912426,181885,7.76,18.48,22.67,206865,121852,455982
2462 良得電,12/31/2002,1254,707306,28662,16527,16724,3307,72404,947226,130032,8.35,14.32,25.33,239920,185982,521951
2462 良得電,12/31/2003,949,798532,114119,14584,56862,2585,102029,1139571,95023,9.73,22.45,29.93,341039,308005,688273
2462 良得電,12/31/2004,674,783293,62985,9063,53735,1586,168650,1152672,88305,8.2,15.51,32.05,369379,341938,702632
2462 良得電,12/30/2005,835,836128,102614,12239,59705,627,136038,1260627,88175,12.16,22.35,33.67,424499,396460,735035
2462 良得電,12/29/2006,1238,866695,96651,10650,62093,4847,128151,1597828,89631,8.78,18.02,45.76,731133,700507,957454
2462 良得電,12/31/2007,1215,1002056,121309,13559,81001,10217,58825,1753532,87880,10.46,11.65,42.85,751476,616279,1015641
2462 良得電,12/31/2008,800,1090415,150168,17015,84241,11644,178052,1912669,86545,12.88,14.37,42.99,822254,660617,1097852
2462 良得電,12/31/2009,4262,1455703,373933,16669,241727,5498,182221,2642877,85086,20.34,12.67,44.92,1187174,1080189,1472786
2462 良得電,12/31/2010,2570,1395973,256462,15686,161151,1625,79600,2503950,68737,12.07,8.85,44.25,1107977,1009520,1154914
2462 良得電,12/30/2011,2033,1592781,296252,15825,207482,4185,134505,3326141,69498,12.74,9.86,52.11,1733360,1612529,1781460
2464 盟立,12/28/1999,1126,669704,62230,39643,17325,10686,51341,1236490,305735,10.4,19.29,45.84,566786,528417,849946
2464 盟立,12/30/2000,937,776800,124048,43434,24825,8097,55295,1545400,288858,13.37,21.19,49.73,768600,658194,1184393
2464 盟立,12/31/2001,1706,878370,124857,56952,20986,5105,70555,1587518,274996,11.8,20.97,44.67,709148,585567,1215696
2464 盟立,12/31/2002,2319,1033706,177603,64721,55045,5344,83865,1964779,327065,13.44,29.3,47.39,931073,803368,1446645
2464 盟立,12/31/2003,2170,1127770,153182,61634,35431,2745,62077,2660801,334504,9.41,26.14,57.62,1533031,1414960,2092740
2464 盟立,12/31/2004,1929,1289177,243224,113141,151983,3722,274528,3218369,337150,11.43,20.68,59.94,1929192,1322914,2639426
2464 盟立,12/30/2005,4086,2005207,445357,133543,259409,960,195707,3450059,399334,17.3,14.62,41.88,1444852,1330135,2705056
2464 盟立,12/29/2006,4930,2455787,628365,130045,431016,277,137103,4171219,423696,21.42,17.44,41.13,1715432,1595114,3363537
2464 盟立,12/31/2007,6604,2802674,717474,237327,499018,187,196564,4591170,404866,19.79,17.49,38.96,1788496,1663767,3654357
2464 盟立,12/31/2008,2964,2780810,487821,156562,350503,1554,305880,4565754,416998,12.66,22.22,39.09,1784944,1654500,3539946
2464 盟立,12/31/2009,5278,2759033,343107,128226,267050,825,122433,4685351,606998,9.68,23.72,41.11,1926318,1786836,3429441
2464 盟立,12/31/2010,5725,3007187,549252,138748,367193,1178,182729,5458236,591042,13.15,23.42,44.91,2451049,2306009,4232566
2464 盟立,12/30/2011,4129,3111510,361261,149027,177251,2170,230593,5602997,702683,9.29,20.6,44.47,2491487,2343098,4152779
2465 麗臺,12/28/1999,1422,820858,75599,110462,0,32896,139861,1662539,359819,2.34,9.6,50.63,841681,837639,1164604
2465 麗臺,12/30/2000,1363,1351332,157516,133150,0,61282,98369,2025683,440198,14.46,5.78,33.29,674351,664423,1357822
2465 麗臺,12/31/2001,4045,1818001,273941,191790,18780,44421,129910,3116793,448832,15.04,9.92,41.67,1298792,639969,2266244
2465 麗臺,12/31/2002,1768,1985061,100231,237216,0,46012,106836,3430045,505561,5.54,7.06,42.13,1444984,829677,2396466
2465 麗臺,12/31/2003,1708,1658721,-327504,346800,0,40256,67754,3535152,601860,-5.32,11.39,53.08,1876431,1838052,2337381
2465 麗臺,12/31/2004,2964,2286392,198054,377632,0,53573,223008,5561868,592711,8.44,11.92,58.89,3275476,2838129,4369553
2465 麗臺,12/30/2005,2397,2049144,-450483,403811,0,58249,278476,4245073,568313,-5.32,17.55,51.73,2195929,2086488,3335149
2465 麗臺,12/29/2006,2113,1453586,-742448,373690,0,54184,162327,3008809,496775,-14.99,16.13,51.69,1555223,1544497,2156080
2465 麗臺,12/31/2007,2233,1612246,96575,304994,0,31835,269009,2362095,465246,-0.48,16.46,31.75,749849,744337,1653950
2465 麗臺,12/31/2008,497,1275613,-314212,273341,0,10265,212992,1816867,468122,-10.79,14,29.79,541254,534636,1161484
2465 麗臺,12/31/2009,1812,920797,-370874,224072,0,3826,242670,1569644,294811,-12.23,16.83,41.34,648847,640602,1039359
2465 麗臺,12/31/2010,1737,1000124,79311,180840,0,3372,203021,1450085,274512,-2.06,14,31.03,449961,443298,961355
2465 麗臺,12/30/2011,659,959781,-45528,148612,0,2288,286276,1401956,263079,0.33,12.77,31.54,442175,434698,930084
2466 冠西電,12/30/2000,923,518696,99577,21765,0,33572,46341,1357511,541342,15.91,13.71,61.79,838815,766305,804949
2466 冠西電,12/31/2001,1091,565163,-139245,24320,0,33532,26099,1132837,531147,-5.5,8.62,50.11,567674,543716,581507
2466 冠西電,12/31/2002,686,799881,3331,21101,0,25646,115866,1397366,485083,4.5,8.34,42.76,597485,190970,834853
2466 冠西電,12/31/2003,625,786253,-22537,23233,0,10084,19553,1147621,381881,2.94,12.74,31.49,361368,360751,632211
2466 冠西電,12/31/2004,734,938621,42413,27918,25906,916,80347,1235471,389485,8.8,6.51,24.03,296850,239483,688567
2466 冠西電,12/30/2005,1375,954913,43593,28160,35849,1114,105329,1202777,354717,5.87,10.12,20.61,247864,214514,653194
2466 冠西電,12/29/2006,3827,1487202,58892,27931,41868,654,288940,2018499,379930,6.43,29.89,26.32,531297,466443,1353335
2466 冠西電,12/31/2007,4880,1572834,144600,28574,47849,1910,203355,2508809,521714,10.32,38.21,37.31,935975,795297,1080787
2466 冠西電,12/31/2008,3719,1538096,-28726,29779,0,17325,108300,2679838,598945,2.56,35.58,42.6,1141742,537923,1021520
2466 冠西電,12/31/2009,4336,1582340,68008,23755,0,16875,175951,2544381,536850,7.03,42,37.81,962041,389390,842017
2466 冠西電,12/31/2010,4015,1536070,49576,23689,0,13313,145177,2595725,536652,5.81,45.82,40.82,1059655,936100,832805
2466 冠西電,12/30/2011,3625,1503784,-90002,17186,0,15631,112372,2559030,512449,-0.15,43.04,41.24,1055246,534973,655159
2467 志聖,12/28/1999,1294,407318,80656,54265,0,2849,37651,693190,117407,17.38,1.95,41.24,285872,253731,490198
2467 志聖,12/30/2000,1251,966482,155122,84402,0,3391,108151,1315414,299980,16.85,1.28,26.53,348932,311045,853860
2467 志聖,12/31/2001,1778,1087436,121948,128166,0,157,141139,1349496,301659,7.08,0.99,19.42,262060,232026,794316
2467 志聖,12/31/2002,1162,1167187,82071,100500,30597,1091,139341,1530191,294008,8.41,0.78,23.72,363004,329036,869408
2467 志聖,12/31/2003,1448,1186743,57347,93607,0,1016,60420,1659374,283461,6.53,8.41,28.48,472631,423081,1007050
2467 志聖,12/31/2004,1699,1362148,196323,94654,73730,507,106079,1816134,274057,15,9.38,25,453986,381941,1117759
2467 志聖,12/30/2005,1859,1624141,235018,123234,97680,73,208176,2157300,288174,15.01,11.66,24.71,533159,462341,1352867
2467 志聖,12/29/2006,2997,1896205,356361,191751,222719,1174,92317,2778931,463522,15.1,12.49,31.76,882726,809065,1610245
2467 志聖,12/31/2007,2432,2136811,252411,216964,162412,6296,98912,3241658,508726,8.94,11.32,34.08,1104847,1001811,1745946
2467 志聖,12/31/2008,1259,2108838,184268,229192,34949,12351,133413,3602934,502379,7.44,13.2,41.47,1494096,1382713,1919294
2467 志聖,12/31/2009,2974,2261549,125685,150092,184019,12741,155739,3521534,341236,4.42,13.94,35.78,1259985,951629,2010401
2467 志聖,12/31/2010,4067,2538005,423851,144632,317027,3415,175781,3950161,339210,13.23,13.39,35.75,1412156,1176984,2188446
2467 志聖,12/30/2011,2622,2668667,395507,182700,285677,8066,65816,4522398,543050,13.28,12.15,40.99,1853731,1387095,2300895
2468 華經,12/28/1999,4271,659425,106337,0,0,28260,93224,1231827,73190,13.94,15.79,46.47,572402,542519,858274
2468 華經,12/30/2000,1086,766594,110859,0,0,30260,79263,1450812,71640,14.43,12.62,47.16,684218,656691,1020852
2468 華經,12/31/2001,1289,819647,59912,0,0,16553,185829,1668884,66697,7.52,10.26,50.89,849237,553365,1243789
2468 華經,12/31/2002,785,876448,54712,0,0,17965,265730,1674735,84814,6.86,9.36,47.67,798287,485961,1174419
2468 華經,12/31/2003,765,916176,39309,0,0,8950,127624,1648054,85358,4.39,5.97,44.41,731878,707101,1134934
2468 華經,12/31/2004,532,922799,37653,0,13738,2949,275549,1555238,74122,4.9,6.89,40.67,632439,606782,1072457
2468 華經,12/30/2005,630,923302,43088,0,17109,1523,245143,1436319,66777,5.82,8.43,35.72,513017,509211,959725
2468 華經,12/29/2006,938,991882,96911,0,34647,1426,20443,1519795,395221,9.08,6.64,34.74,527913,523081,803577
2468 華經,12/31/2007,1102,1128558,170121,0,73230,1387,545178,1567061,128000,6.73,4.26,27.98,438503,431783,1231491
2468 華經,12/31/2008,449,1097191,65341,0,49242,656,388776,1434827,162971,6.92,4.99,23.53,337636,330074,1075661
2468 華經,12/31/2009,1114,1101917,60189,0,49242,222,432145,1571877,161311,5.88,7.32,29.9,469960,460830,1225821
2468 華經,12/31/2010,1062,1106848,67031,0,49242,185,491030,1442951,173128,5.62,5.5,23.29,336103,327318,1096701
2468 華經,12/30/2011,698,1094257,42463,0,34981,138,355291,1413009,252760,4.22,5.01,22.56,318752,309813,993576
2471 資通,12/28/1999,4164,627678,60908,20736,0,31,41323,835017,56550,12.48,8.2,24.83,207339,180253,644333
2471 資通,12/30/2000,939,891205,56902,27442,0,28,96800,1119030,70279,6.92,6.3,20.36,227825,191349,810454
2471 資通,12/31/2001,1443,926935,34739,28790,0,45,53911,1260457,28972,0.54,9.64,26.46,333522,293179,963116
2471 資通,12/31/2002,560,869927,-55027,35742,0,934,38395,1006087,21153,-4.12,9.14,13.53,136160,92556,658059
2471 資通,12/31/2003,897,850407,-4104,37857,0,498,52197,1002743,17138,3.13,10.98,15.19,152336,108677,625138
2471 資通,12/31/2004,667,840598,8566,38155,0,2278,41228,1053334,13737,4.15,9.45,20.2,212736,157868,767920
2471 資通,12/30/2005,544,769485,-51132,40290,0,2,316150,995583,12957,0.19,5.7,22.71,226098,162712,772005
2471 資通,12/29/2006,546,811044,37030,42901,29553,0,455140,1052532,9928,2.65,7.91,22.94,241488,169778,863263
2471 資通,12/31/2007,451,742898,-36201,45753,0,5,240936,1044034,8808,-2.56,4.84,28.84,301136,215878,853382
2471 資通,12/31/2008,216,671351,-50431,46378,0,0,346506,960520,10948,1.11,7.1,30.11,289169,203131,733911
2471 資通,12/31/2009,918,646482,-23920,46256,0,0,348322,919136,7507,2.01,8.29,29.66,272654,185096,742195
2471 資通,12/31/2010,1443,704464,61820,45122,55504,0,466253,1012759,5716,7.61,8.21,30.44,308295,227259,849869
2471 資通,12/30/2011,689,751143,70966,49588,56704,0,599755,1103169,8382,5.98,4.78,31.91,352026,266084,959591
2472 立隆電,12/30/2000,2780,1724577,229486,13638,0,23500,59854,2619695,240771,16.23,17.69,34.17,895118,807745,1672909
2472 立隆電,12/31/2001,4809,1960628,229632,24931,0,22834,81588,3040362,284752,11.17,16.36,35.51,1079734,876490,1679918
2472 立隆電,12/31/2002,2664,2154125,183442,22791,0,15978,78232,3282040,334501,7.38,12.54,34.37,1127915,1052702,1848654
2472 立隆電,12/31/2003,2665,2281928,100078,45290,0,10625,239485,3496494,322509,4.83,13.39,34.74,1214566,1045710,1949631
2472 立隆電,12/31/2004,1709,2139290,-97798,40921,0,12174,404289,3270104,306878,-1.59,20.91,34.58,1130814,1080661,1869729
2472 立隆電,12/30/2005,2072,2184681,22258,37552,17646,13803,193995,3101209,287100,1.77,22.02,29.55,916528,866012,1634733
2472 立隆電,12/29/2006,3020,2193081,11991,36924,10364,23286,111372,3157762,255447,0.92,20.85,30.55,964681,920650,1616731
2472 立隆電,12/31/2007,1751,2250502,24680,23284,19839,19648,92051,3147981,241926,2.49,19.43,28.51,897479,849825,1606234
2472 立隆電,12/31/2008,902,2182268,-44807,18016,0,18872,106509,3177918,183840,-4.88,19.28,31.33,995650,958262,1845346
2472 立隆電,12/31/2009,2491,2162791,-31843,37913,0,14084,128070,3014217,95670,-0.87,19.01,28.25,851426,816846,1908478
2472 立隆電,12/31/2010,3601,2286383,129641,44464,88198,9767,412733,3339936,125608,4.67,25.38,31.54,1053553,734032,2198462
2472 立隆電,12/30/2011,2035,2525920,259514,38510,102898,14100,178012,3747644,210236,9.26,22.45,32.6,1221724,892447,2172961
2474 可成,12/28/1999,10860,926488,309998,17693,0,3935,173892,1384156,743857,37.84,1.95,33.06,457668,300082,629771
2474 可成,12/30/2000,3039,2502766,251921,28452,42221,9148,803871,2947831,1005493,19.64,2.14,15.1,445065,297186,1769456
2474 可成,12/31/2001,6173,2772305,304740,55031,0,6385,518689,3177463,1475680,12.4,19.81,12.75,405158,341988,1427587
2474 可成,12/31/2002,6205,3096822,326932,59788,80243,15060,243976,4248976,1534661,12.55,14.01,27.12,1152154,347101,2255166
2474 可成,12/31/2003,18999,3973647,982746,51466,465297,22211,891844,6964325,1392534,21.1,19.35,42.94,2990678,454294,4091369
2474 可成,12/31/2004,19661,5050825,1735488,48160,188147,31668,287797,7731633,1322867,25.98,9.26,34.67,2680808,2085203,2591453
2474 可成,12/30/2005,75186,10907078,3797594,27478,584865,27574,2780456,14024761,1179914,36.47,7.48,22.23,3117683,454782,4199176
2474 可成,12/29/2006,131905,19264071,6460971,23110,1242442,14224,2760493,20223018,1211184,39.72,18.65,4.74,958947,890052,3587584
2474 可成,12/31/2007,102360,25851619,7196800,32330,2166367,5781,1095058,27679105,1762417,31.96,15.3,6.6,1827486,1758039,2288345
2474 可成,12/31/2008,32624,29453737,4346384,131551,599716,36161,950452,35788068,3188452,15.94,17.45,17.7,6334331,2445715,2813962
2474 可成,12/31/2009,59376,31958670,3320083,153527,1329817,40890,2416192,41615745,2649935,9.92,17.06,23.21,9657075,1345400,5961777
2474 可成,12/31/2010,71810,32676377,4429844,111025,2761183,88358,993909,41155471,2628268,11.8,18.7,20.6,8479094,7091126,3549586
2474 可成,12/30/2011,105464,55811519,10677233,211070,3753496,88270,4576804,66538612,4951078,22.03,20.57,16.12,10727093,5565540,12869507
2475 華映,12/30/2000,71668,51062151,8159855,1807879,0,1177940,4716630,79987537,28252225,17.68,4.51,36.16,28925386,14182653,18346669
2475 華映,12/31/2001,140823,44736285,-6522910,1890056,0,1125934,5793347,94131027,41418546,-0.52,3.43,52.47,49394742,23364508,16888764
2475 華映,12/31/2002,58210,54185192,-3442604,2076906,0,1147186,11386917,97229094,39102411,5.71,2.4,44.27,43043902,17424718,25229491
2475 華映,12/31/2003,83650,66647876,948126,2952786,0,1105554,16578676,114371916,51735873,7.99,5.43,41.73,47724040,22479238,32724227
2475 華映,12/31/2004,98732,94776073,10321883,3066961,4086049,783348,24107563,175631204,96508202,12.73,1.54,46.04,80855131,51952733,46559189
2475 華映,12/30/2005,83357,93926004,-7352301,3472022,0,1283957,13735238,216763650,139161253,2.53,2.71,56.67,122837646,46815946,43453481
2475 華映,12/29/2006,57488,82140448,-13966810,3851445,0,3833970,15705473,215245626,128251950,5.17,3.85,61.84,133105178,69555543,48615292
2475 華映,12/31/2007,105454,100078497,8703353,5945348,3792384,3230425,12634307,204590515,109507983,13.68,3.21,51.08,104512018,55725148,52708181
2475 華映,12/31/2008,31666,81329807,-13875112,4277671,0,2662424,8356173,167412817,95401771,5.08,4.68,51.42,86083010,56221090,30809015
2475 華映,12/31/2009,67756,64496732,-38016886,3367827,0,1554720,7885380,134876816,78152516,-9.03,2,52.18,70380084,39540273,22978415
2475 華映,12/31/2010,30275,46446932,-15677527,3947083,0,1000479,6531798,110121517,60819178,4.16,27.95,57.82,63674585,37928718,18701400
2475 華映,12/30/2011,8164,33219491,-12479920,3550372,0,948038,4045895,87703326,50307267,2.08,28.08,62.12,54483835,32622486,12591954
2476 鉅祥,12/31/1998,2378,982271,93192,17221,0,5307,19729,1202223,229369,14.11,7.73,18.3,219952,161193,536598
2476 鉅祥,12/28/1999,3959,1222376,246488,21946,0,9185,75264,1547717,255678,21.35,18.75,21.02,325341,242716,548476
2476 鉅祥,12/30/2000,4485,1652204,416465,21108,49380,4265,207401,1970479,260771,28.85,14.21,16.15,318275,189747,673156
2476 鉅祥,12/31/2001,4457,2064187,225780,21030,68400,30736,500016,3302321,312329,10.95,18.7,37.49,1238134,126816,1745228
2476 鉅祥,12/31/2002,2648,2094591,135564,21664,66550,54779,69234,3582786,367988,6.82,4.77,41.54,1488195,283424,1779729
2476 鉅祥,12/31/2003,3270,2134120,156837,27476,70488,60421,141497,3980828,396503,7.18,7.86,46.39,1846708,1686682,1947712
2476 鉅祥,12/31/2004,3018,2216630,271730,38158,74712,58237,361433,3767163,417771,9.29,4.5,41.16,1550533,1391561,1361094
2476 鉅祥,12/30/2005,4386,2588317,378406,42191,129491,28554,123377,3611376,397711,12.56,13.5,28.33,1023059,686329,863747
2476 鉅祥,12/29/2006,8906,3181200,571022,42099,217236,7123,142670,3906758,384644,19.33,11.22,18.57,725558,474898,816496
2476 鉅祥,12/31/2007,7944,3871451,646591,41211,270351,5398,197750,5171149,370532,18.15,17.58,25.13,1299698,930858,957884
2476 鉅祥,12/31/2008,2964,4146338,417707,44529,266926,12742,620452,5605367,357874,10.72,19.07,26.03,1459029,1030583,1035818
2476 鉅祥,12/31/2009,6987,4216668,362107,42877,244304,3235,284069,4952712,336854,7.52,13.51,14.86,736044,341905,843763
